1.2726E+3	-3.0048E-1	6.0766E-6	1.2675E+0	-4.3077E-4
1.2827E+3	-2.9970E-1	6.0845E-6	1.2646E+0	-4.4251E-4
1.2927E+3	-2.9910E-1	6.0813E-6	1.2640E+0	-4.0721E-4
1.3027E+3	-2.9845E-1	6.0867E-6	1.2651E+0	-3.9605E-4
1.3127E+3	-2.9774E-1	6.0816E-6	1.2648E+0	-3.8816E-4
1.3227E+3	-2.9699E-1	6.0842E-6	1.2670E+0	-4.1212E-4
1.3327E+3	-2.9624E-1	6.0848E-6	1.2679E+0	-4.0666E-4
1.3428E+3	-2.9555E-1	6.0752E-6	1.2633E+0	-4.1788E-4
1.3528E+3	-2.9511E-1	6.0787E-6	1.2669E+0	-4.0647E-4
1.3628E+3	-2.9453E-1	6.0755E-6	1.2695E+0	-4.3619E-4
1.3728E+3	-2.9394E-1	6.0729E-6	1.2703E+0	-4.2257E-4
1.3828E+3	-2.9328E-1	6.0840E-6	1.2665E+0	-3.8408E-4
1.3928E+3	-2.9258E-1	6.0860E-6	1.2692E+0	-4.1617E-4
1.4029E+3	-2.9187E-1	6.0792E-6	1.2690E+0	-4.0528E-4
1.4129E+3	-2.9109E-1	6.0858E-6	1.2655E+0	-4.1057E-4
1.4229E+3	-2.9044E-1	6.0864E-6	1.2663E+0	-4.2348E-4
1.4329E+3	-2.8974E-1	6.0836E-6	1.2647E+0	-4.1354E-4
1.4429E+3	-2.8915E-1	6.0805E-6	1.2628E+0	-4.0050E-4
1.4529E+3	-2.8848E-1	6.0854E-6	1.2664E+0	-4.3504E-4
1.4630E+3	-2.8790E-1	6.0775E-6	1.2639E+0	-4.4267E-4
1.4730E+3	-2.8728E-1	6.0731E-6	1.2629E+0	-4.2499E-4
1.4830E+3	-2.8663E-1	6.0732E-6	1.2633E+0	-4.0500E-4
1.4930E+3	-2.8602E-1	6.0734E-6	1.2634E+0	-4.4234E-4
1.5030E+3	-2.8538E-1	6.0833E-6	1.2654E+0	-4.0077E-4
1.5130E+3	-2.8467E-1	6.0784E-6	1.2648E+0	-4.3197E-4
1.5231E+3	-2.8405E-1	6.0786E-6	1.2668E+0	-4.1389E-4
1.5331E+3	-2.8343E-1	6.0741E-6	1.2691E+0	-4.1681E-4
1.5431E+3	-2.8274E-1	6.0810E-6	1.2647E+0	-4.1757E-4
1.5531E+3	-2.8207E-1	6.0834E-6	1.2633E+0	-4.0380E-4
1.5631E+3	-2.8140E-1	6.0808E-6	1.2645E+0	-4.2532E-4
1.5732E+3	-2.8084E-1	6.0785E-6	1.2646E+0	-3.9764E-4
1.5832E+3	-2.8021E-1	6.0757E-6	1.2636E+0	-3.7955E-4
1.5932E+3	-2.7957E-1	6.0770E-6	1.2665E+0	-4.0405E-4
1.6032E+3	-2.7893E-1	6.0781E-6	1.2652E+0	-3.8451E-4
1.6132E+3	-2.7838E-1	6.0749E-6	1.2671E+0	-3.8180E-4
1.6232E+3	-2.7781E-1	6.0749E-6	1.2638E+0	-4.2392E-4
1.6333E+3	-2.7721E-1	6.0762E-6	1.2671E+0	-4.0545E-4
1.6433E+3	-2.7655E-1	6.0734E-6	1.2629E+0	-4.5289E-4
1.6533E+3	-2.7590E-1	6.0803E-6	1.2622E+0	-4.1584E-4
1.6633E+3	-2.7527E-1	6.0773E-6	1.2633E+0	-3.7547E-4
1.6733E+3	-2.7472E-1	6.0688E-6	1.2653E+0	-4.1815E-4
1.6833E+3	-2.7404E-1	6.0733E-6	1.2630E+0	-4.3380E-4
1.6934E+3	-2.7344E-1	6.0777E-6	1.2644E+0	-4.3921E-4
1.7034E+3	-2.7273E-1	6.0773E-6	1.2671E+0	-4.1248E-4
1.7134E+3	-2.7216E-1	6.0713E-6	1.2637E+0	-4.1655E-4
1.7234E+3	-2.7160E-1	6.0758E-6	1.2652E+0	-4.4124E-4
1.7334E+3	-2.7110E-1	6.0728E-6	1.2643E+0	-4.0055E-4
1.7434E+3	-2.7050E-1	6.0711E-6	1.2649E+0	-4.2530E-4
1.7535E+3	-2.6978E-1	6.0682E-6	1.2656E+0	-4.1673E-4
1.7635E+3	-2.6929E-1	6.0695E-6	1.2650E+0	-4.1821E-4
1.7735E+3	-2.6903E-1	6.0669E-6	1.2648E+0	-3.8630E-4
1.7835E+3	-2.6882E-1	6.0631E-6	1.2668E+0	-4.1806E-4
1.7935E+3	-2.6844E-1	6.0652E-6	1.2629E+0	-3.8344E-4
1.8035E+3	-2.6812E-1	6.0636E-6	1.2639E+0	-4.0053E-4
1.8136E+3	-2.6789E-1	6.0676E-6	1.2642E+0	-3.8285E-4
1.8236E+3	-2.6749E-1	6.0646E-6	1.2636E+0	-3.7982E-4
1.8336E+3	-2.6704E-1	6.0595E-6	1.2643E+0	-4.1672E-4
1.8436E+3	-2.6644E-1	6.0687E-6	1.2628E+0	-3.8612E-4
1.8536E+3	-2.6593E-1	6.0673E-6	1.2623E+0	-3.8619E-4
1.8636E+3	-2.6538E-1	6.0661E-6	1.2653E+0	-4.1985E-4
1.8737E+3	-2.6479E-1	6.0603E-6	1.2667E+0	-3.9261E-4
1.8837E+3	-2.6428E-1	6.0631E-6	1.2635E+0	-4.0364E-4
1.8937E+3	-2.6369E-1	6.0609E-6	1.2605E+0	-3.9738E-4
1.9037E+3	-2.6308E-1	6.0707E-6	1.2633E+0	-3.6574E-4
1.9137E+3	-2.6258E-1	6.0593E-6	1.2638E+0	-3.7942E-4
1.9237E+3	-2.6222E-1	6.0582E-6	1.2632E+0	-3.8234E-4
1.9338E+3	-2.6169E-1	6.0621E-6	1.2629E+0	-3.9009E-4
1.9438E+3	-2.6122E-1	6.0592E-6	1.2665E+0	-4.3356E-4
1.9538E+3	-2.6086E-1	6.0649E-6	1.2625E+0	-4.2363E-4
1.9638E+3	-2.6031E-1	6.0679E-6	1.2620E+0	-4.0932E-4
1.9738E+3	-2.5986E-1	6.0701E-6	1.2646E+0	-4.0503E-4
1.9838E+3	-2.5936E-1	6.0700E-6	1.2642E+0	-3.9495E-4
1.9939E+3	-2.5875E-1	6.0710E-6	1.2619E+0	-3.7706E-4
2.0039E+3	-2.5822E-1	6.0712E-6	1.2626E+0	-3.6846E-4
2.0139E+3	-2.5782E-1	6.0718E-6	1.2633E+0	-3.9229E-4
2.0239E+3	-2.5734E-1	6.0700E-6	1.2608E+0	-3.9231E-4
2.0339E+3	-2.5688E-1	6.0587E-6	1.2611E+0	-4.0467E-4
2.0439E+3	-2.5643E-1	6.0570E-6	1.2621E+0	-3.7367E-4
2.0540E+3	-2.5621E-1	6.0570E-6	1.2629E+0	-4.0663E-4
2.0640E+3	-2.5577E-1	6.0568E-6	1.2660E+0	-4.2066E-4
2.0740E+3	-2.5524E-1	6.0627E-6	1.2646E+0	-4.2610E-4
2.0840E+3	-2.5468E-1	6.0602E-6	1.2641E+0	-4.3764E-4
2.0940E+3	-2.5418E-1	6.0672E-6	1.2620E+0	-4.1732E-4
2.1040E+3	-2.5372E-1	6.0675E-6	1.2634E+0	-4.0401E-4
2.1141E+3	-2.5353E-1	6.0661E-6	1.2652E+0	-4.0161E-4
2.1241E+3	-2.5313E-1	6.0714E-6	1.2634E+0	-4.3656E-4
2.1341E+3	-2.5263E-1	6.0614E-6	1.2627E+0	-3.8926E-4
2.1441E+3	-2.5212E-1	6.0697E-6	1.2649E+0	-4.2771E-4
2.1541E+3	-2.5171E-1	6.0674E-6	1.2650E+0	-4.1192E-4
2.1641E+3	-2.5141E-1	6.0600E-6	1.2656E+0	-4.1039E-4
2.1742E+3	-2.5095E-1	6.0637E-6	1.2633E+0	-4.2107E-4
2.1842E+3	-2.5050E-1	6.0603E-6	1.2651E+0	-3.9385E-4
2.1942E+3	-2.5011E-1	6.0554E-6	1.2643E+0	-4.2731E-4
2.2042E+3	-2.4957E-1	6.0665E-6	1.2639E+0	-3.9707E-4
2.2142E+3	-2.4900E-1	6.0570E-6	1.2625E+0	-4.2039E-4
2.2242E+3	-2.4849E-1	6.0588E-6	1.2646E+0	-4.1784E-4
2.2343E+3	-2.4836E-1	6.0571E-6	1.2641E+0	-4.4489E-4
2.2443E+3	-2.4793E-1	6.0629E-6	1.2650E+0	-4.3170E-4
2.2543E+3	-2.4749E-1	6.0542E-6	1.2660E+0	-4.1019E-4
2.2643E+3	-2.4723E-1	6.0622E-6	1.2634E+0	-4.3345E-4
2.2743E+3	-2.4674E-1	6.0586E-6	1.2662E+0	-4.2883E-4
2.2843E+3	-2.4625E-1	6.0627E-6	1.2665E+0	-4.0505E-4
2.2944E+3	-2.4570E-1	6.0658E-6	1.2658E+0	-4.4797E-4
2.3044E+3	-2.4517E-1	6.0619E-6	1.2677E+0	-4.8792E-4
2.3144E+3	-2.4463E-1	6.0642E-6	1.2682E+0	-4.1600E-4
2.3244E+3	-2.4423E-1	6.0701E-6	1.2680E+0	-4.0920E-4
2.3344E+3	-2.4359E-1	6.0691E-6	1.2673E+0	-4.1278E-4
2.3445E+3	-2.4309E-1	6.0670E-6	1.2681E+0	-4.2172E-4
2.3545E+3	-2.4257E-1	6.0731E-6	1.2667E+0	-4.2476E-4
2.3645E+3	-2.4202E-1	6.0716E-6	1.2648E+0	-4.3207E-4
2.3745E+3	-2.4160E-1	6.0738E-6	1.2662E+0	-4.4039E-4
2.3845E+3	-2.4125E-1	6.0799E-6	1.2674E+0	-4.2604E-4
2.3945E+3	-2.4099E-1	6.0782E-6	1.2650E+0	-4.3741E-4
2.4046E+3	-2.4073E-1	6.0844E-6	1.2670E+0	-4.5803E-4
2.4146E+3	-2.4040E-1	6.0789E-6	1.2660E+0	-4.6258E-4
2.4246E+3	-2.4010E-1	6.0888E-6	1.2639E+0	-4.4056E-4
2.4346E+3	-2.3955E-1	6.0754E-6	1.2648E+0	-4.3610E-4
2.4446E+3	-2.3950E-1	6.0694E-6	1.2662E+0	-4.2544E-4
2.4546E+3	-2.3911E-1	6.0779E-6	1.2665E+0	-4.1931E-4
2.4647E+3	-2.3873E-1	6.0738E-6	1.2656E+0	-4.4291E-4
2.4747E+3	-2.3836E-1	6.0777E-6	1.2641E+0	-4.2952E-4
2.4847E+3	-2.3786E-1	6.0778E-6	1.2657E+0	-4.2485E-4
2.4947E+3	-2.3752E-1	6.0780E-6	1.2675E+0	-4.0553E-4
2.5047E+3	-2.3699E-1	6.0729E-6	1.2681E+0	-4.1156E-4
2.5147E+3	-2.3667E-1	6.0732E-6	1.2682E+0	-3.8483E-4
2.5248E+3	-2.3616E-1	6.0747E-6	1.2665E+0	-3.7555E-4
2.5348E+3	-2.3562E-1	6.0735E-6	1.2695E+0	-3.7035E-4
2.5448E+3	-2.3502E-1	6.0752E-6	1.2705E+0	-4.1243E-4
2.5548E+3	-2.3440E-1	6.0722E-6	1.2709E+0	-4.1695E-4
2.5648E+3	-2.3406E-1	6.0703E-6	1.2691E+0	-4.1718E-4
2.5748E+3	-2.3365E-1	6.0695E-6	1.2693E+0	-4.3882E-4
2.5849E+3	-2.3357E-1	6.0739E-6	1.2677E+0	-4.3092E-4
2.5949E+3	-2.3324E-1	6.0734E-6	1.2686E+0	-4.0407E-4
2.6049E+3	-2.3288E-1	6.0794E-6	1.2688E+0	-4.2493E-4
2.6149E+3	-2.3246E-1	6.0879E-6	1.2694E+0	-4.3997E-4
2.6249E+3	-2.3185E-1	6.0857E-6	1.2708E+0	-4.3293E-4
2.6349E+3	-2.3166E-1	6.0862E-6	1.2704E+0	-4.0710E-4
2.6450E+3	-2.3165E-1	6.0921E-6	1.2676E+0	-4.3696E-4
2.6550E+3	-2.3145E-1	6.0958E-6	1.2688E+0	-4.3719E-4
2.6650E+3	-2.3129E-1	6.0935E-6	1.2683E+0	-3.9309E-4
2.6750E+3	-2.3122E-1	6.0829E-6	1.2668E+0	-4.2737E-4
2.6850E+3	-2.3101E-1	6.0829E-6	1.2697E+0	-4.0222E-4
2.6950E+3	-2.3107E-1	6.0888E-6	1.2696E+0	-4.3871E-4
2.7051E+3	-2.3041E-1	6.0909E-6	1.2693E+0	-4.1885E-4
2.7151E+3	-2.2992E-1	6.0907E-6	1.2678E+0	-4.4432E-4
2.7251E+3	-2.2952E-1	6.0894E-6	1.2667E+0	-4.5669E-4
2.7351E+3	-2.2926E-1	6.0931E-6	1.2697E+0	-4.3044E-4
